Frame,Tag ID,Center X,Center Y
31,0,1956.771788868812,2446.879674359161
31,1,2020.9799213467452,2015.3846837369194
32,0,1958.8226124885841,2445.62468947789
32,1,2021.5038894197885,2015.6792215756286
33,0,1960.5416417137562,2444.589142331241
33,1,2021.2209163030032,2015.2948429190153
34,0,1962.247963832006,2445.1335387307377
34,1,2020.5354747236433,2014.2883897478393
35,1,2019.756678834856,2012.6308144537552
36,1,2019.1075685108317,2011.2175180155598
37,1,2018.3546116041073,2009.9812080290471
38,1,2017.0800335219587,2008.3083837354568
39,1,2014.3134281340604,2005.8159948329983
40,1,2010.9381731728777,2001.9634801441034
41,1,2005.6433597743837,1998.296055737065
42,1,1997.745103227403,1994.832302247231
43,1,1986.5973137943108,1990.4490451734753
44,1,1972.385283243687,1985.7954210746473
45,1,1955.140735947777,1980.7449677271102
46,1,1935.2315045796308,1975.6020880231167
47,1,1912.548218625334,1969.8647164035017
48,None,None,None
49,None,None,None
50,None,None,None
51,None,None,None
52,None,None,None
53,None,None,None
54,None,None,None
55,None,None,None
56,None,None,None
57,None,None,None
58,None,None,None
59,None,None,None
60,None,None,None
61,None,None,None
62,None,None,None
63,None,None,None
64,None,None,None
65,None,None,None
66,None,None,None
67,None,None,None
68,None,None,None
69,None,None,None
70,None,None,None
71,None,None,None
72,None,None,None
73,None,None,None
74,None,None,None
75,None,None,None
76,None,None,None
77,None,None,None
78,None,None,None
79,None,None,None
80,None,None,None
81,None,None,None
82,1,791.3850459953103,1925.4813314713672
83,1,777.451798026306,1924.1112583564613
84,1,765.2500459323691,1923.0306363210675
85,1,754.4056796113406,1922.0091562565153
86,1,746.248950881008,1920.9026799919984
87,1,739.4066011190208,1920.3040954735911
88,1,734.2913454890329,1919.8268188959867
89,1,730.4852541408293,1919.6942016649373
90,1,728.0408123507017,1920.6942307629631
91,1,727.5600991056956,1921.371743377071
92,1,729.0878930990627,1921.2760384129012
93,1,732.7831716805242,1919.5743368215458
94,1,737.7791802699627,1917.4057365359088
95,1,744.6504919074922,1915.877643052967
96,1,754.0109753892528,1915.0404078058016
97,None,None,None
98,0,864.8093716630386,2250.7742599240814
99,None,None,None
100,1,802.4444391064366,1923.0755757895356
101,0,883.8713520940296,2241.341431974446
101,1,813.475648075135,1925.915770514151
102,0,887.1020635231855,2239.8915282495964
102,1,823.3790206700083,1928.0125395410957
103,0,889.2199727380798,2239.3013461602077
103,1,830.8891229183401,1929.634481178719
104,0,890.5987531404805,2239.200943867038
104,1,834.3594917720442,1931.1652822796623
105,0,891.2640274106758,2238.9450623025696
105,1,835.6300868080187,1932.2989514439403
106,0,891.3108606668998,2238.690187294608
106,1,836.465776833411,1932.1149479277728
107,0,890.7217818365883,2238.1201674876556
107,1,836.6896265884761,1932.072108712754
108,0,889.8519848146249,2238.0241161526183
108,1,836.8065511161046,1932.1752649026864
109,0,888.7403889477307,2237.9577551247403
109,1,836.9188768489861,1932.3448746735987
110,0,887.9270691111807,2237.9743029941355
110,1,837.4722598336174,1932.177843847228
111,0,886.8408890637164,2238.82181603572
111,1,837.235948929292,1932.5027963375826
112,0,886.25850218294,2238.971983650634
112,1,837.3330046228918,1932.4208887913899
113,0,885.7312954723534,2239.5172691529237
113,1,837.5312503466586,1932.1745198968756
114,0,885.541064121289,2239.629604803294
114,1,837.7952591171869,1931.364308012834
115,0,885.2670596134813,2240.1531023137427
115,1,837.7915350345703,1930.89319353926
116,0,885.6161984800916,2240.281309343328
116,1,837.8015191339287,1930.5586366592997
117,0,885.8351254813601,2240.755413570935
117,1,837.8118030618361,1930.6035843271545
118,0,886.259413648965,2240.8101322685966
118,1,837.833464807581,1930.515725931763
119,0,886.4663171929512,2241.1694475156337
119,1,837.5720077248501,1930.5648121402066
120,0,887.612277271081,2240.506026748212
120,1,837.7592154152859,1930.7360574120169
121,0,888.3807455918651,2240.0172971450916
121,1,837.9266986006123,1931.1507305431926
122,0,889.2258835610509,2239.577599592184
122,1,837.7383188903946,1931.3175039326738
123,0,889.9863757058872,2239.546563107384
123,1,837.7191725530645,1931.780230890321
124,0,891.0787528704465,2239.2157554260198
124,1,837.6943728449073,1932.0814989933986
125,0,892.0647802465625,2239.258564158874
125,1,837.0843799681044,1932.2304034168135
126,0,893.340080964056,2239.3860467791037
126,1,836.263879866027,1932.1961637513054
127,0,894.5208262142096,2240.318316387513
127,1,835.2866182841033,1932.097629614753
128,0,895.7770452084652,2241.3696598413376
128,1,833.5166073545209,1931.8867624541322
129,0,896.9256770205047,2242.8178317061743
129,1,831.2681248021821,1931.2749426922744
130,0,897.8824827335966,2244.607555409713
130,1,828.7164309867032,1930.617028148908
131,0,898.438495905778,2246.581356500989
131,1,825.7593299223132,1930.384672836675
