Frame,Tag ID,Center X,Center Y
24,1,2055.861267414442,2059.1011660626145
25,0,1984.359693567321,2437.8357261095184
25,1,2056.2321065064125,2058.914088736481
26,0,1984.479151070088,2437.2799528702
26,1,2056.239105132775,2058.6404541496113
27,0,1984.5084307425682,2437.2859114267017
27,1,2056.2671395582615,2058.6655595929474
28,0,1984.7400270632781,2437.267159017906
28,1,2056.5533736798443,2058.496223822352
29,0,1984.9799198756152,2436.8062720007442
29,1,2057.0483110316977,2055.999149225582
30,0,1985.0085986348222,2436.8028028836006
30,1,2057.0306057430794,2055.9481712171823
31,0,1984.0363291424255,2437.1362225943326
31,1,2056.7828370714747,2053.30888239539
32,0,1980.5986718531258,2434.10710436908
32,1,2055.6167674604208,2044.531466236101
33,0,1980.5466908174283,2434.1101792478908
33,1,2055.614606773593,2044.5504788817125
34,0,1977.8506375642796,2430.395094278816
34,1,2053.993424712235,2038.9925802575367
35,0,1969.6987383352619,2417.5552390859557
35,1,2050.108910683846,2023.6022467388686
36,0,1969.6933743118004,2417.5663589307273
36,1,2050.11450238399,2023.5704769225215
37,0,1964.313237584666,2409.394724003614
37,1,2047.774497327706,2014.8488161283087
38,0,1951.2381070783101,2389.439809261891
38,1,2042.0082260446716,1996.1098417810535
39,0,1951.2349261655227,2389.4283910634044
39,1,2041.9756791057425,1996.0845593117372
40,0,1943.5959644618051,2377.9413200407366
40,1,2038.840922659074,1987.0088341388887
41,0,1926.1998575507862,2351.1728744006473
41,1,2028.5179286323853,1965.606383645852
42,0,1926.2160451387367,2351.1854102967036
42,1,2028.5903604982143,1965.5806772810313
43,0,1916.8882618475943,2335.7580630826524
43,1,2021.9527344025764,1953.424022788945
44,0,1893.8578380700399,2304.349053766188
44,1,2003.9203661328852,1927.7142312360884
45,0,1893.8770623541236,2304.358571527403
45,1,2003.9135205702914,1927.7329880029354
46,0,1879.9260076772748,2287.899879971253
46,1,1992.290360462365,1913.2982662452907
47,None,None,None
48,None,None,None
49,None,None,None
50,None,None,None
51,None,None,None
52,None,None,None
53,None,None,None
54,None,None,None
55,None,None,None
56,None,None,None
57,None,None,None
58,None,None,None
59,None,None,None
60,None,None,None
61,None,None,None
62,None,None,None
63,None,None,None
64,None,None,None
65,None,None,None
66,None,None,None
67,None,None,None
68,None,None,None
69,None,None,None
70,None,None,None
71,None,None,None
72,None,None,None
73,None,None,None
74,None,None,None
75,None,None,None
76,None,None,None
77,None,None,None
78,None,None,None
79,None,None,None
80,None,None,None
81,None,None,None
82,None,None,None
83,None,None,None
84,None,None,None
85,None,None,None
86,None,None,None
87,None,None,None
88,None,None,None
89,None,None,None
90,None,None,None
91,1,978.2839738639808,981.0929795100205
92,1,954.9929943025749,955.3138923626727
93,None,None,None
94,None,None,None
95,1,921.7200419106754,921.1676294159888
96,1,921.7387666401492,921.1484480264264
97,1,912.0333159301246,911.5362040588826
98,1,895.0399972422175,894.1261194794417
99,1,895.0182547654412,894.126391674831
100,1,889.3193908083821,885.5038488056391
101,1,879.5709896767004,873.1145592435811
102,1,879.5709896767004,873.1145592435811
103,1,875.5838570210555,869.9208885263118
104,1,869.6621108209148,869.1933008027845
105,1,869.6560851374852,869.2167380740747
106,1,869.5376123877687,871.5354648969784
107,0,902.24960100992,1338.5234182315132
107,1,875.9112007563793,881.2581646073954
108,0,902.2137491234852,1338.567135825191
108,1,875.9311435519531,881.2570931091645
109,0,897.77296165454,1338.658944261798
109,1,884.0594938917735,887.4134456949486
110,0,895.9202600567926,1337.5511391303646
110,1,904.1873639028579,898.4055349559869
111,0,895.9075809292299,1337.5819164118059
111,1,904.2318635173797,898.3946824812584
112,0,895.9751144371771,1340.105260374281
112,1,908.46994718517,906.1286298074656
113,1,905.2204521865076,919.0465030475935
114,1,905.2298495539463,919.0464785955783
115,1,901.3513209861417,922.1653179550547
116,1,896.4587488853078,925.5122580579035
117,1,896.4365875346056,925.5367070422683
118,1,894.9373329473893,926.6176002936501
119,0,893.5377524189864,1346.6203302817976
119,1,894.5931395168951,929.6210612380685
120,0,893.5546816046908,1346.63995361394
120,1,894.5931395168951,929.6210612380685
121,1,894.5746957255907,930.048469409072
122,1,895.2316141769531,929.1866878873151
123,1,895.2566007884184,929.1704565452427
124,1,895.7459374418748,928.104350865487
125,1,895.8995431585308,925.1252701905704
126,1,895.8766854493693,925.1276968530058
127,1,895.9811622776604,921.573720683705
128,1,895.9567514327478,913.3527398541833
129,1,895.9489883711458,913.3552602189303
130,1,895.7544019260555,910.0362734378256
131,1,894.7953766478042,904.4140832004651
132,1,894.7953766478042,904.4140832004651
133,1,895.134928239206,903.1899864743239
